"datetime","time","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count","dayOfWeek"
'2012-08-14 19:00:00','19:00:00','3','0','1','1',31.16,36.365,66,12.998,627,'woensdag'
'2012-08-14 20:00:00','20:00:00','3','0','1','1',30.34,35.605,74,150.013,436,'woensdag'
'2012-08-14 21:00:00','21:00:00','3','0','1','1',30.34,34.09,62,150.013,308,'woensdag'
'2012-08-14 22:00:00','22:00:00','3','0','1','1',29.52,34.09,66,60.032,189,'woensdag'
'2012-08-14 23:00:00','23:00:00','3','0','1','1',29.52,34.09,66,110.014,167,'woensdag'
'2012-08-15 00:00:00','00:00:00','3','0','1','1',28.7,32.575,61,12.998,60,'donderdag'
'2012-08-15 01:00:00','01:00:00','3','0','1','1',28.7,32.575,61,0,37,'donderdag'
'2012-08-15 02:00:00','02:00:00','3','0','1','1',27.88,31.82,65,0,8,'donderdag'
'2012-08-15 03:00:00','03:00:00','3','0','1','1',27.06,31.06,74,70.015,11,'donderdag'
'2012-08-15 04:00:00','04:00:00','3','0','1','1',26.24,28.79,83,70.015,4,'donderdag'
'2012-08-15 05:00:00','05:00:00','3','0','1','1',26.24,29.545,78,70.015,39,'donderdag'
'2012-08-15 06:00:00','06:00:00','3','0','1','1',26.24,29.545,78,70.015,172,'donderdag'
'2012-08-15 07:00:00','07:00:00','3','0','1','2',27.06,31.06,69,12.998,492,'donderdag'
'2012-08-15 08:00:00','08:00:00','3','0','1','2',28.7,32.575,65,190.012,682,'donderdag'
'2012-08-15 09:00:00','09:00:00','3','0','1','2',29.52,34.09,62,12.998,367,'donderdag'
'2012-08-15 10:00:00','10:00:00','3','0','1','2',29.52,34.09,62,12.998,233,'donderdag'
'2012-08-15 11:00:00','11:00:00','3','0','1','2',30.34,34.09,58,12.998,235,'donderdag'
'2012-08-15 12:00:00','12:00:00','3','0','1','1',30.34,34.09,55,150.013,307,'donderdag'
'2012-08-15 13:00:00','13:00:00','3','0','1','2',31.98,35.605,49,12.998,294,'donderdag'
'2012-08-15 14:00:00','14:00:00','3','0','1','2',31.16,34.85,52,199.995,255,'donderdag'
'2012-08-15 15:00:00','15:00:00','3','0','1','1',31.16,34.85,52,169.979,266,'donderdag'
'2012-08-15 16:00:00','16:00:00','3','0','1','1',31.16,34.09,48,12.998,431,'donderdag'
'2012-08-15 17:00:00','17:00:00','3','0','1','1',30.34,34.09,55,190.012,851,'donderdag'
'2012-08-15 18:00:00','18:00:00','3','0','1','1',30.34,33.335,51,150.013,848,'donderdag'
'2012-08-15 19:00:00','19:00:00','3','0','1','1',28.7,32.575,61,89.981,649,'donderdag'
'2012-08-15 20:00:00','20:00:00','3','0','1','1',28.7,32.575,61,89.981,427,'donderdag'
'2012-08-15 21:00:00','21:00:00','3','0','1','1',28.7,32.575,61,12.998,315,'donderdag'
'2012-08-15 22:00:00','22:00:00','3','0','1','1',28.7,32.575,61,110.014,226,'donderdag'
'2012-08-15 23:00:00','23:00:00','3','0','1','1',27.88,31.82,65,70.015,138,'donderdag'
'2012-08-16 00:00:00','00:00:00','3','0','1','1',27.06,31.06,69,0,76,'zaterdag'
'2012-08-16 01:00:00','01:00:00','3','0','1','1',26.24,30.305,73,0,21,'zaterdag'
'2012-08-16 02:00:00','02:00:00','3','0','1','1',26.24,30.305,69,12.998,15,'zaterdag'
'2012-08-16 03:00:00','03:00:00','3','0','1','1',25.42,29.545,73,169.979,4,'zaterdag'
'2012-08-16 04:00:00','04:00:00','3','0','1','1',25.42,29.545,73,150.013,5,'zaterdag'
'2012-08-16 05:00:00','05:00:00','3','0','1','1',24.6,28.79,78,110.014,37,'zaterdag'
'2012-08-16 06:00:00','06:00:00','3','0','1','1',24.6,28.79,78,110.014,165,'zaterdag'
'2012-08-16 07:00:00','07:00:00','3','0','1','1',26.24,30.305,69,150.013,464,'zaterdag'
'2012-08-16 08:00:00','08:00:00','3','0','1','1',27.88,31.82,61,12.998,682,'zaterdag'
'2012-08-16 09:00:00','09:00:00','3','0','1','1',29.52,33.335,54,70.015,337,'zaterdag'
'2012-08-16 10:00:00','10:00:00','3','0','1','1',30.34,33.335,48,89.981,199,'zaterdag'
'2012-08-16 11:00:00','11:00:00','3','0','1','1',31.16,33.335,37,60.032,274,'zaterdag'
'2012-08-16 12:00:00','12:00:00','3','0','1','1',32.8,34.85,33,70.015,343,'zaterdag'
'2012-08-16 13:00:00','13:00:00','3','0','1','1',32.8,34.85,31,150.013,300,'zaterdag'
'2012-08-16 14:00:00','14:00:00','3','0','1','1',33.62,35.605,32,0,248,'zaterdag'
'2012-08-16 15:00:00','15:00:00','3','0','1','1',32.8,34.85,33,169.979,260,'zaterdag'
'2012-08-16 16:00:00','16:00:00','3','0','1','1',33.62,35.605,32,150.013,419,'zaterdag'
'2012-08-16 17:00:00','17:00:00','3','0','1','1',33.62,36.365,34,12.998,897,'zaterdag'
'2012-08-16 18:00:00','18:00:00','3','0','1','1',32.8,35.605,36,0,832,'zaterdag'
'2012-08-16 19:00:00','19:00:00','3','0','1','1',31.16,34.09,40,70.015,677,'zaterdag'
'2012-08-16 20:00:00','20:00:00','3','0','1','1',31.16,34.09,40,60.032,514,'zaterdag'
'2012-08-16 21:00:00','21:00:00','3','0','1','1',30.34,33.335,48,12.998,356,'zaterdag'
'2012-08-16 22:00:00','22:00:00','3','0','1','1',29.52,33.335,51,110.014,254,'zaterdag'
'2012-08-16 23:00:00','23:00:00','3','0','1','1',28.7,32.575,54,70.015,226,'zaterdag'
'2012-08-17 00:00:00','00:00:00','3','0','1','1',27.88,12.12,57,110.014,88,'zondag'
'2012-08-17 01:00:00','01:00:00','3','0','1','1',27.06,12.12,65,70.015,54,'zondag'
'2012-08-17 02:00:00','02:00:00','3','0','1','1',27.06,12.12,61,89.981,19,'zondag'
'2012-08-17 03:00:00','03:00:00','3','0','1','1',26.24,12.12,65,70.015,6,'zondag'
'2012-08-17 04:00:00','04:00:00','3','0','1','1',26.24,12.12,73,110.014,9,'zondag'
'2012-08-17 05:00:00','05:00:00','3','0','1','1',26.24,12.12,73,70.015,36,'zondag'
'2012-08-17 06:00:00','06:00:00','3','0','1','1',25.42,12.12,78,89.981,157,'zondag'
'2012-08-17 07:00:00','07:00:00','3','0','1','1',26.24,12.12,73,70.015,379,'zondag'
'2012-08-17 08:00:00','08:00:00','3','0','1','1',27.88,12.12,65,89.981,668,'zondag'
'2012-08-17 09:00:00','09:00:00','3','0','1','1',28.7,12.12,58,70.015,378,'zondag'
'2012-08-17 10:00:00','10:00:00','3','0','1','1',30.34,12.12,55,110.014,231,'zondag'
'2012-08-17 11:00:00','11:00:00','3','0','1','1',31.16,12.12,52,190.012,303,'zondag'
'2012-08-17 12:00:00','12:00:00','3','0','1','1',33.62,12.12,41,150.013,365,'zondag'
'2012-08-17 13:00:00','13:00:00','3','0','1','1',34.44,12.12,36,260.027,357,'zondag'
'2012-08-17 14:00:00','14:00:00','3','0','1','1',35.26,12.12,34,279.993,328,'zondag'
'2012-08-17 15:00:00','15:00:00','3','0','1','1',35.26,12.12,30,310.009,383,'zondag'
'2012-08-17 16:00:00','16:00:00','3','0','1','2',34.44,12.12,32,300.026,488,'zondag'
'2012-08-17 17:00:00','17:00:00','3','0','1','1',33.62,12.12,36,220.028,791,'zondag'
'2012-08-17 18:00:00','18:00:00','3','0','1','2',33.62,12.12,38,169.979,669,'zondag'
'2012-08-17 19:00:00','19:00:00','3','0','1','2',30.34,12.12,55,260.027,491,'zondag'
'2012-08-17 20:00:00','20:00:00','3','0','1','2',29.52,12.12,58,150.013,359,'zondag'
'2012-08-17 21:00:00','21:00:00','3','0','1','2',27.88,12.12,69,199.995,255,'zondag'
'2012-08-17 22:00:00','22:00:00','3','0','1','3',27.06,12.12,83,12.998,213,'zondag'
'2012-08-17 23:00:00','23:00:00','3','0','1','3',26.24,12.12,83,150.013,121,'zondag'
'2012-08-18 00:00:00','00:00:00','3','0','0','2',26.24,28.79,83,150.013,105,'maandag'
'2012-08-18 01:00:00','01:00:00','3','0','0','3',25.42,27.275,94,110.014,92,'maandag'
'2012-08-18 02:00:00','02:00:00','3','0','0','3',25.42,28.03,88,110.014,43,'maandag'
'2012-08-18 03:00:00','03:00:00','3','0','0','1',25.42,28.03,88,12.998,30,'maandag'
'2012-08-18 04:00:00','04:00:00','3','0','0','1',25.42,29.545,73,150.013,13,'maandag'
'2012-08-18 05:00:00','05:00:00','3','0','0','1',24.6,28.79,78,169.979,9,'maandag'
'2012-08-18 06:00:00','06:00:00','3','0','0','1',24.6,28.03,83,150.013,27,'maandag'
'2012-08-18 07:00:00','07:00:00','3','0','0','1',24.6,28.03,83,150.013,64,'maandag'
'2012-08-18 08:00:00','08:00:00','3','0','0','1',26.24,30.305,69,169.979,189,'maandag'
'2012-08-18 09:00:00','09:00:00','3','0','0','1',27.06,31.06,65,190.012,292,'maandag'
'2012-08-18 10:00:00','10:00:00','3','0','0','1',28.7,32.575,54,110.014,480,'maandag'
'2012-08-18 11:00:00','11:00:00','3','0','0','1',29.52,33.335,51,0,536,'maandag'
'2012-08-18 12:00:00','12:00:00','3','0','0','1',31.16,33.335,37,12.998,654,'maandag'
'2012-08-18 13:00:00','13:00:00','3','0','0','1',30.34,32.575,40,12.998,644,'maandag'
'2012-08-18 14:00:00','14:00:00','3','0','0','1',31.16,33.335,37,190.012,598,'maandag'
'2012-08-18 15:00:00','15:00:00','3','0','0','1',31.16,33.335,37,150.013,596,'maandag'
'2012-08-18 16:00:00','16:00:00','3','0','0','1',31.16,33.335,37,169.979,641,'maandag'
'2012-08-18 17:00:00','17:00:00','3','0','0','1',31.16,33.335,37,150.013,635,'maandag'
'2012-08-18 18:00:00','18:00:00','3','0','0','1',30.34,32.575,37,110.014,554,'maandag'
'2012-08-18 19:00:00','19:00:00','3','0','0','1',28.7,31.82,45,110.014,488,'maandag'
'2012-08-18 20:00:00','20:00:00','3','0','0','1',28.7,31.82,45,70.015,341,'maandag'
'2012-08-18 21:00:00','21:00:00','3','0','0','1',27.06,31.06,61,0,338,'maandag'
'2012-08-18 22:00:00','22:00:00','3','0','0','1',27.06,31.06,61,0,261,'maandag'
'2012-08-18 23:00:00','23:00:00','3','0','0','1',26.24,30.305,65,60.032,235,'maandag'
'2012-08-19 00:00:00','00:00:00','3','0','0','1',27.06,31.06,57,60.032,187,'dinsdag'
'2012-08-19 01:00:00','01:00:00','3','0','0','1',26.24,30.305,65,0,131,'dinsdag'
'2012-08-19 02:00:00','02:00:00','3','0','0','2',25.42,30.305,69,60.032,119,'dinsdag'
'2012-08-19 03:00:00','03:00:00','3','0','0','2',25.42,30.305,61,110.014,55,'dinsdag'
'2012-08-19 04:00:00','04:00:00','3','0','0','2',25.42,30.305,65,110.014,26,'dinsdag'
'2012-08-19 05:00:00','05:00:00','3','0','0','2',24.6,29.545,73,89.981,11,'dinsdag'
'2012-08-19 06:00:00','06:00:00','3','0','0','2',25.42,30.305,69,70.015,20,'dinsdag'
'2012-08-19 07:00:00','07:00:00','3','0','0','2',25.42,30.305,69,89.981,41,'dinsdag'
'2012-08-19 08:00:00','08:00:00','3','0','0','2',26.24,30.305,69,70.015,124,'dinsdag'
'2012-08-19 09:00:00','09:00:00','3','0','0','2',27.06,31.06,74,0,270,'dinsdag'
'2012-08-19 10:00:00','10:00:00','3','0','0','2',27.88,31.82,69,0,425,'dinsdag'
'2012-08-19 11:00:00','11:00:00','3','0','0','3',26.24,29.545,78,110.014,272,'dinsdag'
'2012-08-19 12:00:00','12:00:00','3','0','0','3',26.24,30.305,73,0,298,'dinsdag'
'2012-08-19 13:00:00','13:00:00','3','0','0','3',26.24,28.79,83,89.981,162,'dinsdag'
'2012-08-19 14:00:00','14:00:00','3','0','0','3',26.24,30.305,73,0,149,'dinsdag'
'2012-08-19 15:00:00','15:00:00','3','0','0','2',26.24,30.305,65,0,276,'dinsdag'
'2012-08-19 16:00:00','16:00:00','3','0','0','2',27.06,31.06,65,0,356,'dinsdag'
'2012-08-19 17:00:00','17:00:00','3','0','0','2',26.24,29.545,78,70.015,343,'dinsdag'
'2012-08-19 18:00:00','18:00:00','3','0','0','2',26.24,29.545,78,70.015,377,'dinsdag'
'2012-08-19 19:00:00','19:00:00','3','0','0','2',26.24,30.305,73,89.981,341,'dinsdag'
'2012-08-19 20:00:00','20:00:00','3','0','0','2',26.24,30.305,73,12.998,274,'dinsdag'
'2012-08-19 21:00:00','21:00:00','3','0','0','3',25.42,29.545,78,60.032,190,'dinsdag'
'2012-08-19 22:00:00','22:00:00','3','0','0','2',25.42,29.545,78,110.014,56,'dinsdag'
'2012-08-19 23:00:00','23:00:00','3','0','0','2',25.42,29.545,73,0,46,'dinsdag'
'2012-09-01 00:00:00','00:00:00','3','0','0','1',30.34,34.09,62,70.015,168,'donderdag'
'2012-09-01 01:00:00','01:00:00','3','0','0','1',29.52,34.85,74,89.981,79,'donderdag'
'2012-09-01 02:00:00','02:00:00','3','0','0','1',28.7,32.575,70,110.014,69,'donderdag'
'2012-09-01 03:00:00','03:00:00','3','0','0','1',28.7,32.575,70,70.015,35,'donderdag'
'2012-09-01 04:00:00','04:00:00','3','0','0','1',28.7,32.575,70,0,12,'donderdag'
'2012-09-01 05:00:00','05:00:00','3','0','0','1',27.88,31.82,79,0,22,'donderdag'
'2012-09-01 06:00:00','06:00:00','3','0','0','1',27.88,31.82,79,0,36,'donderdag'
'2012-09-01 07:00:00','07:00:00','3','0','0','2',30.34,34.09,58,89.981,66,'donderdag'
'2012-09-01 08:00:00','08:00:00','3','0','0','2',31.16,35.605,58,169.979,162,'donderdag'
'2012-09-01 09:00:00','09:00:00','3','0','0','2',31.16,35.605,58,12.998,237,'donderdag'
'2012-09-01 10:00:00','10:00:00','3','0','0','2',31.98,36.365,55,12.998,417,'donderdag'
'2012-09-01 11:00:00','11:00:00','3','0','0','2',32.8,37.88,55,150.013,492,'donderdag'
'2012-09-01 12:00:00','12:00:00','3','0','0','2',32.8,37.88,55,110.014,471,'donderdag'
'2012-09-01 13:00:00','13:00:00','3','0','0','2',33.62,38.635,52,60.032,504,'donderdag'
'2012-09-01 14:00:00','14:00:00','3','0','0','2',35.26,39.395,44,110.014,514,'donderdag'
'2012-09-01 15:00:00','15:00:00','3','0','0','2',35.26,39.395,44,190.012,563,'donderdag'
'2012-09-01 16:00:00','16:00:00','3','0','0','2',34.44,39.395,49,110.014,462,'donderdag'
'2012-09-01 17:00:00','17:00:00','3','0','0','2',33.62,38.635,52,0,463,'donderdag'
'2012-09-01 18:00:00','18:00:00','3','0','0','2',33.62,38.635,52,0,442,'donderdag'
'2012-09-01 19:00:00','19:00:00','3','0','0','3',31.98,37.12,62,0,392,'donderdag'
'2012-09-01 20:00:00','20:00:00','3','0','0','3',31.16,36.365,67,169.979,207,'donderdag'
'2012-09-01 21:00:00','21:00:00','3','0','0','3',26.24,28.79,89,0,104,'donderdag'
'2012-09-01 22:00:00','22:00:00','3','0','0','2',27.06,29.545,89,0,78,'donderdag'
'2012-09-01 23:00:00','23:00:00','3','0','0','1',27.06,29.545,89,60.032,145,'donderdag'
'2012-09-02 00:00:00','00:00:00','3','0','0','2',27.06,29.545,89,60.032,99,'vrijdag'
'2012-09-02 01:00:00','01:00:00','3','0','0','1',27.06,29.545,89,0,73,'vrijdag'
'2012-09-02 02:00:00','02:00:00','3','0','0','1',27.06,29.545,89,0,84,'vrijdag'
'2012-09-02 03:00:00','03:00:00','3','0','0','1',27.06,29.545,89,60.032,42,'vrijdag'
'2012-09-02 04:00:00','04:00:00','3','0','0','1',27.06,29.545,89,0,22,'vrijdag'
'2012-09-02 05:00:00','05:00:00','3','0','0','1',27.06,29.545,89,0,12,'vrijdag'
'2012-09-02 06:00:00','06:00:00','3','0','0','2',27.06,29.545,89,0,15,'vrijdag'
'2012-09-02 07:00:00','07:00:00','3','0','0','1',27.06,29.545,94,60.032,42,'vrijdag'
'2012-09-02 08:00:00','08:00:00','3','0','0','1',27.88,31.82,89,60.032,129,'vrijdag'
'2012-09-02 09:00:00','09:00:00','3','0','0','2',28.7,33.335,84,0,232,'vrijdag'
'2012-09-02 10:00:00','10:00:00','3','0','0','2',29.52,34.85,79,0,388,'vrijdag'
'2012-09-02 11:00:00','11:00:00','3','0','0','2',30.34,34.85,70,0,489,'vrijdag'
'2012-09-02 12:00:00','12:00:00','3','0','0','3',30.34,34.85,70,0,545,'vrijdag'
'2012-09-02 13:00:00','13:00:00','3','0','0','3',29.52,34.85,74,60.032,493,'vrijdag'
'2012-09-02 14:00:00','14:00:00','3','0','0','3',29.52,34.85,79,60.032,457,'vrijdag'
'2012-09-02 15:00:00','15:00:00','3','0','0','3',30.34,35.605,74,89.981,355,'vrijdag'
'2012-09-02 16:00:00','16:00:00','3','0','0','1',30.34,34.85,70,0,474,'vrijdag'
'2012-09-02 17:00:00','17:00:00','3','0','0','1',31.16,36.365,66,60.032,503,'vrijdag'
'2012-09-02 18:00:00','18:00:00','3','0','0','1',30.34,35.605,74,0,500,'vrijdag'
'2012-09-02 19:00:00','19:00:00','3','0','0','2',28.7,33.335,84,150.013,292,'vrijdag'
'2012-09-02 20:00:00','20:00:00','3','0','0','2',28.7,33.335,84,110.014,104,'vrijdag'
'2012-09-02 21:00:00','21:00:00','3','0','0','1',28.7,32.575,70,110.014,171,'vrijdag'
'2012-09-02 22:00:00','22:00:00','3','0','0','3',27.88,31.82,83,89.981,166,'vrijdag'
'2012-09-02 23:00:00','23:00:00','3','0','0','3',27.06,29.545,89,60.032,123,'vrijdag'
'2012-09-03 00:00:00','00:00:00','3','1','0','2',27.06,29.545,94,0,104,'zaterdag'
'2012-09-03 01:00:00','01:00:00','3','1','0','2',27.88,31.82,89,110.014,55,'zaterdag'
'2012-09-03 02:00:00','02:00:00','3','1','0','1',27.06,29.545,89,70.015,40,'zaterdag'
'2012-09-03 03:00:00','03:00:00','3','1','0','1',27.06,29.545,89,89.981,28,'zaterdag'
'2012-09-03 04:00:00','04:00:00','3','1','0','1',27.06,29.545,89,60.032,11,'zaterdag'
'2012-09-03 05:00:00','05:00:00','3','1','0','1',27.06,29.545,89,0,4,'zaterdag'
'2012-09-03 06:00:00','06:00:00','3','1','0','1',27.06,29.545,94,0,15,'zaterdag'
'2012-09-03 07:00:00','07:00:00','3','1','0','1',27.88,31.82,85,0,43,'zaterdag'
'2012-09-03 08:00:00','08:00:00','3','1','0','2',28.7,33.335,84,70.015,127,'zaterdag'
'2012-09-03 09:00:00','09:00:00','3','1','0','2',28.7,33.335,84,89.981,229,'zaterdag'
'2012-09-03 10:00:00','10:00:00','3','1','0','2',30.34,35.605,74,150.013,359,'zaterdag'
'2012-09-03 11:00:00','11:00:00','3','1','0','2',30.34,34.85,70,190.012,459,'zaterdag'
'2012-09-03 12:00:00','12:00:00','3','1','0','2',31.16,35.605,62,199.995,543,'zaterdag'
'2012-09-03 13:00:00','13:00:00','3','1','0','2',31.16,36.365,66,169.979,566,'zaterdag'
'2012-09-03 14:00:00','14:00:00','3','1','0','1',30.34,34.85,70,199.995,512,'zaterdag'
'2012-09-03 15:00:00','15:00:00','3','1','0','1',30.34,34.85,70,150.013,449,'zaterdag'
'2012-09-03 16:00:00','16:00:00','3','1','0','1',30.34,34.85,70,150.013,500,'zaterdag'
'2012-09-03 17:00:00','17:00:00','3','1','0','1',30.34,34.85,70,89.981,498,'zaterdag'
'2012-09-03 18:00:00','18:00:00','3','1','0','1',30.34,34.85,66,110.014,482,'zaterdag'
'2012-09-03 19:00:00','19:00:00','3','1','0','1',29.52,34.85,74,12.998,374,'zaterdag'
'2012-09-03 20:00:00','20:00:00','3','1','0','1',29.52,34.09,76,70.015,261,'zaterdag'
'2012-09-03 21:00:00','21:00:00','3','1','0','1',29.52,34.09,76,70.015,184,'zaterdag'
'2012-09-03 22:00:00','22:00:00','3','1','0','2',28.7,33.335,84,89.981,121,'zaterdag'
'2012-09-03 23:00:00','23:00:00','3','1','0','2',28.7,33.335,84,169.979,70,'zaterdag'
'2012-09-04 00:00:00','00:00:00','3','0','1','2',28.7,33.335,84,169.979,29,'maandag'
'2012-09-04 01:00:00','01:00:00','3','0','1','1',27.88,31.82,82,89.981,24,'maandag'
'2012-09-04 02:00:00','02:00:00','3','0','1','1',27.88,31.82,82,89.981,5,'maandag'
'2012-09-04 03:00:00','03:00:00','3','0','1','2',27.06,29.545,89,60.032,10,'maandag'
'2012-09-04 04:00:00','04:00:00','3','0','1','2',27.06,29.545,89,0,8,'maandag'
'2012-09-04 05:00:00','05:00:00','3','0','1','2',27.06,29.545,89,0,38,'maandag'
'2012-09-04 06:00:00','06:00:00','3','0','1','2',27.88,31.82,89,70.015,172,'maandag'
'2012-09-04 07:00:00','07:00:00','3','0','1','2',27.88,31.82,89,70.015,493,'maandag'
'2012-09-04 08:00:00','08:00:00','3','0','1','1',28.7,33.335,84,110.014,632,'maandag'
'2012-09-04 09:00:00','09:00:00','3','0','1','2',29.52,34.85,79,150.013,323,'maandag'
'2012-09-04 10:00:00','10:00:00','3','0','1','2',29.52,34.85,74,169.979,172,'maandag'
'2012-09-04 11:00:00','11:00:00','3','0','1','2',30.34,34.85,70,190.012,198,'maandag'
'2012-09-04 12:00:00','12:00:00','3','0','1','1',31.16,36.365,70,190.012,287,'maandag'
'2012-09-04 13:00:00','13:00:00','3','0','1','1',32.8,37.88,55,300.026,275,'maandag'
'2012-09-04 14:00:00','14:00:00','3','0','1','1',32.8,37.88,55,279.993,274,'maandag'
'2012-09-04 15:00:00','15:00:00','3','0','1','1',32.8,38.635,59,310.009,292,'maandag'
'2012-09-04 16:00:00','16:00:00','3','0','1','1',31.16,36.365,70,279.993,458,'maandag'
'2012-09-04 17:00:00','17:00:00','3','0','1','1',31.16,36.365,70,239.994,856,'maandag'
'2012-09-04 18:00:00','18:00:00','3','0','1','1',31.16,37.12,75,150.013,839,'maandag'
'2012-09-04 19:00:00','19:00:00','3','0','1','1',31.16,36.365,70,150.013,552,'maandag'
'2012-09-04 20:00:00','20:00:00','3','0','1','1',30.34,34.85,70,169.979,385,'maandag'
'2012-09-04 21:00:00','21:00:00','3','0','1','1',30.34,35.605,74,169.979,268,'maandag'
'2012-09-04 22:00:00','22:00:00','3','0','1','1',30.34,34.85,70,190.012,179,'maandag'
'2012-09-04 23:00:00','23:00:00','3','0','1','1',29.52,34.85,74,199.995,95,'maandag'
'2012-09-05 00:00:00','00:00:00','3','0','1','1',29.52,34.85,74,169.979,37,'dinsdag'
'2012-09-05 01:00:00','01:00:00','3','0','1','1',28.7,33.335,84,12.998,13,'dinsdag'
'2012-09-05 02:00:00','02:00:00','3','0','1','1',28.7,33.335,84,12.998,9,'dinsdag'
'2012-09-05 03:00:00','03:00:00','3','0','1','1',28.7,33.335,79,190.012,4,'dinsdag'
'2012-09-05 04:00:00','04:00:00','3','0','1','1',28.7,33.335,79,190.012,5,'dinsdag'
'2012-09-05 05:00:00','05:00:00','3','0','1','2',28.7,33.335,79,199.995,40,'dinsdag'
'2012-09-05 06:00:00','06:00:00','3','0','1','1',28.7,33.335,79,190.012,210,'dinsdag'
'2012-09-05 07:00:00','07:00:00','3','0','1','2',28.7,33.335,79,169.979,500,'dinsdag'
'2012-09-05 08:00:00','08:00:00','3','0','1','1',29.52,34.85,74,12.998,725,'dinsdag'
'2012-09-05 09:00:00','09:00:00','3','0','1','1',30.34,34.85,70,169.979,290,'dinsdag'
'2012-09-05 10:00:00','10:00:00','3','0','1','2',31.16,36.365,70,110.014,235,'dinsdag'
'2012-09-05 11:00:00','11:00:00','3','0','1','2',31.98,37.12,62,110.014,217,'dinsdag'
'2012-09-05 12:00:00','12:00:00','3','0','1','1',31.98,38.635,70,70.015,266,'dinsdag'
'2012-09-05 13:00:00','13:00:00','3','0','1','1',32.8,39.395,63,110.014,234,'dinsdag'
'2012-09-05 14:00:00','14:00:00','3','0','1','1',33.62,39.395,56,70.015,211,'dinsdag'
'2012-09-05 15:00:00','15:00:00','3','0','1','1',31.98,38.635,70,12.998,245,'dinsdag'
'2012-09-05 16:00:00','16:00:00','3','0','1','1',31.16,36.365,70,169.979,430,'dinsdag'
'2012-09-05 17:00:00','17:00:00','3','0','1','1',31.16,36.365,66,169.979,863,'dinsdag'
'2012-09-05 18:00:00','18:00:00','3','0','1','1',31.16,37.12,75,12.998,839,'dinsdag'
'2012-09-05 19:00:00','19:00:00','3','0','1','1',30.34,34.85,70,110.014,662,'dinsdag'
'2012-09-05 20:00:00','20:00:00','3','0','1','1',29.52,35.605,84,110.014,412,'dinsdag'
'2012-09-05 21:00:00','21:00:00','3','0','1','1',29.52,34.85,79,0,296,'dinsdag'
'2012-09-05 22:00:00','22:00:00','3','0','1','1',29.52,34.85,79,0,219,'dinsdag'
'2012-09-05 23:00:00','23:00:00','3','0','1','1',28.7,33.335,84,60.032,150,'dinsdag'
'2012-09-06 00:00:00','00:00:00','3','0','1','2',28.7,33.335,84,60.032,65,'woensdag'
'2012-09-06 01:00:00','01:00:00','3','0','1','2',28.7,33.335,84,0,18,'woensdag'
'2012-09-06 02:00:00','02:00:00','3','0','1','1',29.52,34.85,79,0,8,'woensdag'
'2012-09-06 03:00:00','03:00:00','3','0','1','1',28.7,33.335,84,70.015,9,'woensdag'
'2012-09-06 04:00:00','04:00:00','3','0','1','2',28.7,33.335,84,60.032,8,'woensdag'
'2012-09-06 05:00:00','05:00:00','3','0','1','2',28.7,33.335,84,12.998,38,'woensdag'
'2012-09-06 06:00:00','06:00:00','3','0','1','2',28.7,33.335,84,60.032,200,'woensdag'
'2012-09-06 07:00:00','07:00:00','3','0','1','2',28.7,33.335,84,70.015,482,'woensdag'
'2012-09-06 08:00:00','08:00:00','3','0','1','3',28.7,33.335,79,0,646,'woensdag'
'2012-09-06 09:00:00','09:00:00','3','0','1','3',27.06,29.545,94,89.981,123,'woensdag'
'2012-09-06 10:00:00','10:00:00','3','0','1','3',27.06,29.545,94,89.981,49,'woensdag'
